full_text,full_text_norm,in_reply_to_user_id_str,favorite_count,created_at,jam,reply_count,in_reply_to_screen_name,id_str,entities_hashtags,text_sentiment,retweet_count,user_name,user_screen_name
"[SALAH] Maaf, foto ditutup sebagian karena dilarang memperlihatkan aurat Foto yang digunakan di gambar hasil tangkapan layar hasil suntingan oleh post sumber adalah foto tahun 2016, bukan ... Selengkapnya di bagian PENJELASAN dan REFERENSI. #LawanHoax",salah maaf foto ditutup dilarang aurat foto gambar hasil tangkapan layar hasil suntingan post sumber foto twothousandsixteen selengkapnya penjelasan referensi,NA,3,2018-08-27,17:18:00,1,NA,1034127998536958e3,LawanHoax,neutral,7,MAFINDO,TurnBackHoax
"[SALAH] Y2K38 Komputer tidak akan bisa membedakan antara waktu nyata dengan data yang tercatat Kita hanya perlu beralih ke nilai bit yang lebih tinggi seperti 64 bit, ..., selengkapnya di bagian PENJELASAN dan REFERENSI. #LawanHoax",salah 38 komputer beda nyata data tercatat beralih nilai bit sixtyfour bit selengkapnya penjelasan referensi,NA,3,2018-08-27,11:47:00,0,NA,1034044700070621200,LawanHoax,positive,9,MAFINDO,TurnBackHoax
"[SALAH] Ada spanduk ini di Pakanbaru, Riau Bukan di Riau, lokasi yang benar adalah Serang, Banten. Selengkapnya di bagian PENJELASAN dan REFERENSI. #LawanHoax",salah spanduk pakanbaru riau riau lokasi serang banten selengkapnya penjelasan referensi,NA,8,2018-08-26,11:51:00,0,NA,1033683421631897600,LawanHoax,positive,20,MAFINDO,TurnBackHoax
"[SALAH] Narasi surat kabar luar negri mengenai koran Independent Observer ISSN Online: Koran Umum Nasional berbahasa Inggris dengan skala terbit mingguan., yang artinya bukan ... Selengkapnya di bagian PENJELASAN dan REFERENSI. #LawanHoax",salah narasi surat kabar negeri koran independent observer issn online koran nasional bahasa inggris skala terbit mingguan selengkapnya penjelasan referensi,NA,4,2018-08-26,06:49:00,1,NA,103360745288371e4,LawanHoax,neutral,19,MAFINDO,TurnBackHoax
"[SALAH] Mana cangkem2 yg suka tereak2 Saya Indonesia Saya Pancasila ? Pembantu dekan III FISIP Hiskia Sapioper menjelaskan yel-yel mahasiswa tersebut dimaksudkan sebenarnya bermaksud …”, selengkapnya di bagian PENJELASAN dan REFERENSI. #LawanHoax",salah cangkem suka tereak indonesia pancasila pembantu dekan fisip hiskia sapioper mahasiswa selengkapnya penjelasan referensi,NA,2,2018-08-26,05:29:00,1,NA,1033587111184588800,LawanHoax,positive,7,MAFINDO,TurnBackHoax
"[SALAH] Rencana E-Voting Pada Pileg dan Pilpres 2019 Sejak 2017 sudah diputuskan bahwa E-Voting tidak cocok digunakan di Indonesia, selengkapnya di bagian PENJELASAN dan REFERENSI. #LawanHoax",salah rencana voting pileg pilpres twothousandnineteen twothousandseventeen diputuskan voting cocok indonesia selengkapnya penjelasan referensi,NA,6,2018-08-25,02:49:00,0,NA,1033184676863565800,LawanHoax,negative,10,MAFINDO,TurnBackHoax
"[SALAH] Narasi Kejadian aneh tp nyata di video potongan daging yang masih berkedut “Karena baru disembelih, kedutan itu disebabkan oleh ujung saraf di sekitar otot-otot potongan daging ..., selengkapnya di bagian PENJELASAN dan REFERENSI. #LawanHoax",salah narasi kejadian aneh nyata video potongan daging berkedut disembelih kedutan disebabkan ujung saraf otot otot potongan daging selengkapnya penjelasan referensi,NA,1,2018-08-24,04:21:00,0,NA,1032845269715443700,LawanHoax,negative,5,MAFINDO,TurnBackHoax
"[SALAH] ketemu foto Kapolres Probolinggo seperti ini Foto yang disertakan di post sumber adalah foto Kapolres Sidrap, bukan Kapolres Probolinggo. Selengkapnya di bagian PENJELASAN dan REFERENSI. #LawanHoax",salah ketemu foto kapolres probolinggo foto disertakan post sumber foto kapolres sidrap kapolres probolinggo selengkapnya penjelasan referensi,NA,2,2018-08-23,09:48:00,0,NA,1032565250032193500,LawanHoax,neutral,20,MAFINDO,TurnBackHoax
"[SALAH] Gambar hasil suntingan di berita Sandiaga Tak Yakin Indonesia Raih Juara di Asian Games 2018 Gambar hasil tangkapan layar yang disertakan di post sumber adalah hasil suntingan, selengkapnya di bagian PENJELASAN dan REFERENSI. #LawanHoax",salah gambar hasil suntingan berita sandiaga indonesia raih juara asian games twothousandeighteen gambar hasil tangkapan layar disertakan post sumber hasil suntingan selengkapnya penjelasan referensi,NA,24,2018-08-23,00:43:00,1,NA,1032428012057194500,LawanHoax,neutral,58,MAFINDO,TurnBackHoax
"[SALAH] Klaim mengabarkan gempa besar sebelum terjadi Hingga saat ini, belum diketahui sampai kapan nanti, belum ditemukan cara untuk memprediksi gempa. Mengenai klaim proyek membor bumi ... Selengkapnya di bagian PENJELASAN dan REFERENSI. #LawanHoax",salah klaim mengabarkan gempa ditemukan memprediksi gempa klaim proyek membor bumi selengkapnya penjelasan referensi,NA,7,2018-08-22,16:29:00,3,NA,1032303852819607600,LawanHoax,positive,14,MAFINDO,TurnBackHoax
"[SALAH] Dukungan KH Said Aqil Siradj ke Prabowo-Sandiaga terjadi manipulasi terhadap pernyataan dukungan kepada pasangan Prabowo-Hatta Rajasa pada Pilpres 2014, seolah-olah merupakan ..., selengkapnya di bagian PENJELASAN dan REFERENSI. #LawanHoax",salah dukungan aqil siradj prabowo sandiaga manipulasi pernyataan dukungan pasangan prabowo hatta rajasa pilpres twothousandfourteen olah selengkapnya penjelasan referensi,NA,4,2018-08-22,07:41:00,1,NA,1032170803922591700,LawanHoax,positive,34,MAFINDO,TurnBackHoax
"[SALAH] Badai Pasir Terjadi Karena Spanduk #2019GantiPresiden Badai Debu (atau Badai Pasir) adalah fenomena meteorologi alami yang umum terjadi di daerah gersang dan semi-kering, tidak ada... Selengkapnya di bagian PENJELASAN dan REFERENSI. #LawanHoax",salah badai pasir spanduk badai debu badai pasir fenomena meteorologi alami daerah gersang semi kering selengkapnya penjelasan referensi,NA,5,2018-08-22,04:08:00,1,NA,1032117263636160500,2019GantiPresiden LawanHoax,neutral,17,MAFINDO,TurnBackHoax
"[SALAH] “Letda Inf Agus Prayogo Sudah Meraih Medali Emas Pada Ajang ASIAN Games Tanggal 21 Agustus 2018” Sebab, pada Selasa, 21 Agustus 2018 tidak ada jadwal cabang Atletik pada ASIAN Games 2018. Adapun, Letda Inf Agus Prayogo memang ... #LawanHoax",salah letda informasi agus prayogo meraih medali emas ajang asian games tanggal twentyone agustus twothousandeighteen selasa twentyone agustus twothousandeighteen jadwal cabang atletik asian games twothousandeighteen letda informasi agus prayogo,1279468897 1090940010,0,2018-08-21,10:24:00,0,Druginesia ClickUnbait,1031849632853180400,LawanHoax,neutral,2,MAFINDO,TurnBackHoax
"[SALAH] Seorang ibu melahir kan bayi nya kayak kodo Bayi yang disertakan di video oleh post sumber adalah bayi yang lahir dengan kondisi Harlequin Ichthyosis, selengkapnya di bagian PENJELASAN dan REFERENSI. #LawanHoax",salah melahir bayi kodo bayi disertakan video post sumber bayi lahir kondisi harlequin ichthyosis selengkapnya penjelasan referensi,NA,1,2018-08-21,10:12:00,1,NA,1031846503453667300,LawanHoax,neutral,14,MAFINDO,TurnBackHoax
"[SALAH] jaman sibelegug keliatan banget semua asal2an Video yang digunakan di post sumber adalah video tahun 2017, lokasi kejadian di Jambi. Selengkapnya di bagian PENJELASAN dan REFERENSI. #LawanHoax",salah jaman sibelegug banget video post sumber video twothousandseventeen lokasi kejadian jambi selengkapnya penjelasan referensi,NA,7,2018-08-19,06:46:00,0,NA,1031070001422192600,LawanHoax,neutral,23,MAFINDO,TurnBackHoax
"[SALAH] Sandiaga Uno Bebas Ngerangkul Cewe Walau Bukan Muhrimnya Yang dirangkul oleh Sandiaga adalah Atheera Anneesha Uno, putri sulung Sandiaga. Selengkapnya di bagian PENJELASAN. #LawanHoax",salah sandiaga uno bebas ngerangkul cewek muhrimnya dirangkul sandiaga atheera anneesha uno putri sulung sandiaga selengkapnya penjelasan,1028654505712218113,1,2018-08-18,07:01:00,0,adilmer4,1030711162122321900,LawanHoax,neutral,2,MAFINDO,TurnBackHoax
"[SALAH] Makan Cokelat Setelah Makan Mie Goreng Berakibat Kematian Hoaks yang pernah beredar di 2012 dan tahun lalu, Tak ada korelasi antara makan cokelat dan mie secara bersamaan, lalu.... Selengkapnya di bagian PENJELASAN dan REFERENSI. #LawanHoax",salah makan cokelat makan mie goreng berakibat kematian hoaks beredar twothousandtwelve korelasi makan cokelat mie bersamaan selengkapnya penjelasan referensi,NA,13,2018-08-17,11:52:00,0,NA,1030422091172966400,LawanHoax,neutral,18,MAFINDO,TurnBackHoax
"[SALAH] Pemerintah Indonesia masih belum mendeklarasikan Bencana Nasional. Luar biasa. Bencana alam dikatakan bencana nasional salah satu syaratnya bila pemerintahan daerah itu tidak ..., selengkapnya di bagian PENJELASAN dan REFERENSI. #LawanHoax",salah pemerintah indonesia mendeklarasikan bencana nasional bencana alam bencana nasional salah syaratnya pemerintah daerah selengkapnya penjelasan referensi,NA,4,2018-08-17,04:48:00,0,NA,1030315319183568900,LawanHoax,negative,8,MAFINDO,TurnBackHoax
"[SALAH] FAKTA dana kampanye Jokowi Modus penggunaan *infovalid sudah beberapa kali dibahas, selengkapnya di bagian PENJELASAN dan REFERENSI. #LawanHoax",salah fakta dana kampanye jokowi modus penggunaan infovalid kali dibahas selengkapnya penjelasan referensi,NA,25,2018-08-17,01:48:00,7,NA,1030270152695111700,LawanHoax,neutral,60,MAFINDO,TurnBackHoax
"[SALAH] Tangkapan Layar Post di Page Antaranews Hasil Suntingan Tangkapan layar yang disertakan di post sumber adalah hasil suntingan dari post di Page Antara ( ..., selengkapnya di bagian PENJELASAN dan REFERENSI. #LawanHoax",salah tangkapan layar post page antaranews hasil suntingan tangkapan layar disertakan post sumber hasil suntingan post page selengkapnya penjelasan referensi,NA,5,2018-08-16,14:08:00,1,NA,1030094072482914300,LawanHoax,neutral,12,MAFINDO,TurnBackHoax
"[SALAH] Indonesia Baru Mengetahuinya (kasus Wilfrida Soik) Peristiwa di 2013 yang diangkat kembali, Organisasi yang peduli advokasi TKI, Migrant Care menyatakan sangat menyesalkan klaim.... Selengkapnya di bagian PENJELASAN dan REFERENSI. #LawanHoax",salah indonesia mengetahuinya wilfrida soik peristiwa twothousandthirteen diangkat organisasi peduli advokasi tki migrant care menyesalkan klaim selengkapnya penjelasan referensi,NA,2,2018-08-16,07:11:00,1,NA,1029989092690341900,LawanHoax,positive,17,MAFINDO,TurnBackHoax
"[SALAH] BJ Habibie Mengatakan: Lawan Berat Pak PRABOWO itu bukan Jokowi Sebelumnya beredar di Page KataKita dengan versi Jokowi, baik versi Jokowi maupun Prabowo sama-sama hoaks karena Habibie tidak ... Selengkapnya di bagian PENJELASAN. #LawanHoax",salah bj habibie lawan berat prabowo jokowi beredar page katakita versi jokowi versi jokowi prabowo hoaks habibie selengkapnya penjelasan,44295605,0,2018-08-16,00:37:00,0,Abaaah,1029889975146360800,LawanHoax,positive,1,MAFINDO,TurnBackHoax
"[SALAH] Mike Pompeo tidak temui Jokowi tanda kuat bakal wasalam Kunjungan Menlu AS Mike Pompeo adalah dalam rangka memenuhi undangan dari Menlu Retno, bukan undangan dari kepala negara. ... Selengkapnya di bagian PENJELASAN dan REFERENSI. #LawanHoax",salah mike pompeo temui jokowi tanda kuat wasalam kunjungan menlu mike pompeo rangka memenuhi undangan menlu retno undangan kepala negara selengkapnya penjelasan referensi,1251644070 735358344106549248,0,2018-08-15,16:29:00,0,dagadgetboi CCICPolri,1029767099617435600,LawanHoax,positive,1,MAFINDO,TurnBackHoax
"[SALAH] Mari kita lihat siapa di balik Prabowo - Sandiaga Uno Mencampurkan sumber kredibel dengan sumber opini, menambahkan Sebuah sumber terpercaya membocorkan Konon diduga kuat dan ... Selengkapnya di bagian PENJELASAN dan REFERENSI. #LawanHoax",salah mari lihat prabowo sandiaga uno mencampurkan sumber kredibel sumber opini sumber terpercaya membocorkan konon diduga kuat selengkapnya penjelasan referensi,NA,9,2018-08-15,05:47:00,1,NA,1029605386867888100,LawanHoax,positive,11,MAFINDO,TurnBackHoax
"[SALAH] Pengakuan Jusuf Kalla perjuangan moral Jokowi Tulisan tersebut bukan tulisan Jusuf Kalla, penulisnya adalah Erizeli Jely Bandaro. Selengkapnya di bagian PENJELASAN dan REFERENSI. #LawanHoax",salah pengakuan jusuf kalla perjuangan moral jokowi tulisan tulisan jusuf kalla penulisnya erizeli jely bandaro selengkapnya penjelasan referensi,NA,6,2018-08-15,03:43:00,0,NA,1029574216666861600,LawanHoax,positive,16,MAFINDO,TurnBackHoax
[SALAH] CARA PENYELAMATAN DIRI SAAT BERADA DIDALAM LIFT APABILA LIFT TERJUN TAK TERKENDALI Disinformasi lama yang diedarkan kembali. Menekan semua tombol nomor lantai tidak ada gunanya ... Selengkapnya di bagian PENJELASAN dan REFERENSI. #LawanHoax,salah penyelamatan didalam lift lift terjun terkendali disinformasi diedarkan menekan tombol nomor lantai selengkapnya penjelasan referensi,NA,5,2018-08-15,02:14:00,0,NA,1029551921575551e3,LawanHoax,positive,11,MAFINDO,TurnBackHoax
"[SALAH] Maafkan kami masyarakat Lombok Premis yang dibangun untuk mengesankan penanganan gempa Lombok tidak maksimal adalah tidak tepat, Bencana alam dikatakan bencana nasional .... Selengkapnya di bagian PENJELASAN dan REFERENSI. #LawanHoax",salah maafkan masyarakat lombok premis dibangun mengesankan penanganan gempa lombok maksimal bencana alam bencana nasional selengkapnya penjelasan referensi,NA,11,2018-08-13,14:08:00,0,NA,1029006701200990200,LawanHoax,negative,32,MAFINDO,TurnBackHoax
"[SALAH] banser garis lurus dukung pa prabowo Foto yang digunakan adalah peristiwa di 2014, Detik: Ketum GP Ansor: Gelar Anggota Kehormatan Banser untuk Prabowo Palsu!. Selengkapnya di bagian PENJELASAN dan REFERENSI. #LawanHoax",salah banser garis lurus dukung prabowo foto peristiwa twothousandfourteen detik ketum gp ansor gelar anggota kehormatan banser prabowo palsu selengkapnya penjelasan referensi,NA,46,2018-08-13,06:12:00,5,NA,1028886964534108200,LawanHoax,positive,75,MAFINDO,TurnBackHoax
"[SALAH] Sri Mulyani: “Jika Rakyat Mengijinkan Daerah Bali Kita Jual Untuk Bayar Hutang” Hoaks tahun lalu yang diedarkan kembali, sebuah akun FaceBook bernama Sandy Yah, pada tanggal 10 .... Selengkapnya di bagian PENJELASAN dan REFERENSI. #LawanHoax",salah sri mulyani rakyat mengijinkan daerah bali jual bayar hutang hoaks diedarkan akun facebook bernama sandy tanggal ten selengkapnya penjelasan referensi,NA,87,2018-08-13,00:13:00,12,NA,1028796664797061100,LawanHoax,neutral,161,MAFINDO,TurnBackHoax
"[SALAH] Foto Marcela Zalianty Bersama Sandiaga Uno Foto yang disebut sebagai Marcella Zalianty adalah hasil suntingan yang sumbernya foto dari situs porno yang sudah tidak bisa lagi diakses, foto masih ... Selengkapnya di bagian PENJELASAN. #LawanHoax",salah foto marcela zalianty sandiaga uno foto marcella zalianty hasil suntingan sumbernya foto situs porno diakses foto selengkapnya penjelasan,1091233788 712541603076907008,1,2018-08-12,16:45:00,1,RachmatDaradjat Maulana_Tigor,1028683815537930200,LawanHoax,neutral,5,MAFINDO,TurnBackHoax
"[SALAH] Bu Mega aja setuju PKI bangkit masak kalian enggak? Tangkapan layar di post sumber berasal dari post oleh Page Facebook yang sudah tidak bisa diakses, post tersebut membagikan ... Selengkapnya di bagian PENJELASAN dan REFERENSI. #LawanHoax",salah mega setuju pki bangkit masak tangkapan layar post sumber berasal post page facebook diakses post membagikan selengkapnya penjelasan referensi,NA,19,2018-08-12,12:05:00,5,NA,1028613418729660400,LawanHoax,positive,65,MAFINDO,TurnBackHoax
[SALAH] Pemberitahuan pemenang undian bank BRI Situs resmi Bank BRI hanya di bukan di undianpenarikan(dot)online atau alamat lainnya. Selengkapnya di bagian PENJELASAN dan REFERENSI. #LawanHoax,salah pemberitahuan pemenang undian bank bri situs resmi bank bri undianpenarikan dot online alamat selengkapnya penjelasan referensi,NA,2,2018-08-12,09:44:00,0,NA,1028577951732756500,LawanHoax,positive,8,MAFINDO,TurnBackHoax
"[SALAH] Kena Gangguan Jiwa Karena Terlalu Banyak Ikut Les Pada tahun 2014, berita ini menyebutkan RS Duren Sawit sebagai tempat berobat anak tersebut. Dan saat itu, banyak pihak yang ..., selengkapnya di bagian PENJELASAN dan REFERENSI. #LawanHoax",salah kena gangguan jiwa les twothousandfourteen berita rs duren sawit berobat anak selengkapnya penjelasan referensi,NA,8,2018-08-10,07:48:00,1,NA,1027823997851848700,LawanHoax,neutral,11,MAFINDO,TurnBackHoax
"[SALAH] Penambahan Nyari Duit Amplop Hasil Ceramah di Berita Mengenai Ustadz Abdul Somad Tidak ada tulisan kata-kata tersebut di situs sumber yang dikutip dan video sumber artikel, selengkapnya di bagian PENJELASAN dan REFERENSI. #LawanHoax",salah penambahan cari uang amplop hasil ceramah berita ustad abdul somad tulisan situs sumber dikutip video sumber artikel selengkapnya penjelasan referensi,NA,8,2018-08-10,01:24:00,1,NA,1027727464565370900,LawanHoax,neutral,11,MAFINDO,TurnBackHoax
"[SALAH] Kali Ciliwung Gubernur sebelumnya ngapain aja?! Normalisasi Kali Ciliwung adalah proyek yang dilaksanakan bekerjasama dengan Pemerintah Pusat, tidak hanya Pemerintah Provinsi saja, ... Selengkapnya di bagian PENJELASAN dan REFERENSI. #LawanHoax",salah kali ciliwung gubernur ngapain normalisasi kali ciliwung proyek dilaksanakan bekerjasama pemerintah pusat pemerintah provinsi selengkapnya penjelasan referensi,NA,7,2018-08-08,12:13:00,2,NA,1027165895020310500,LawanHoax,positive,22,MAFINDO,TurnBackHoax
"[SALAH] Pembajakan Akun Aplikasi Telegram Melalui Pemulihan Kata Kunci Hanya perlu tahu nomer telepon target calon korban untuk upaya membajak akun aplikasi yang pendaftarannya hanya melalui..., selengkapnya di bagian PENJELASAN dan REFERENSI. #LawanHoax",salah pembajakan akun aplikasi telegram pemulihan kunci nomer telepon target calon korban upaya membajak akun aplikasi pendaftarannya selengkapnya penjelasan referensi,NA,6,2018-08-08,08:15:00,0,NA,1027105923494424600,LawanHoax,negative,8,MAFINDO,TurnBackHoax
"[SALAH] Framing Asing di Berita Pelayanan Turis Pasca Gempa Lombok Tidak ada kata Asing di laman yang oleh post sumber diambil tangkapan layarnya, dan per 6 Agustus yang sudah dievakuasi... Selengkapnya di bagian PENJELASAN dan REFERENSI. #LawanHoax",salah framing asing berita pelayanan turis pasca gempa lombok asing laman post sumber diambil tangkapan layarnya agustus dievakuasi selengkapnya penjelasan referensi,NA,23,2018-08-07,12:28:00,5,NA,1026807328287248400,LawanHoax,neutral,45,MAFINDO,TurnBackHoax
"[SALAH] Program Gebyar Undian PT. Whatsapp Indonesia 2018 Domain resmi Whatsapp adalah bukan atau yang lainnya, jika memang benar ... Selengkapnya di bagian PENJELASAN dan REFERENSI. #LawanHoax",salah program gebyar undian pt whatsapp indonesia twothousandeighteen domain resmi whatsapp selengkapnya penjelasan referensi,NA,5,2018-08-07,09:40:00,0,NA,1026765038038609900,LawanHoax,positive,7,MAFINDO,TurnBackHoax
